City,Year,Month,Day,AvgTemperature
Delhi,2012,7,27,21.64945470845869
Delhi,2012,7,28,22.787619523939867
Delhi,2012,7,29,18.35179593298799
Delhi,2012,7,30,19.890862854917476
Delhi,2012,7,31,17.884098852975455
Delhi,2012,8,1,18.76451062419872
Delhi,2012,8,2,17.62883068180548
Delhi,2012,8,3,21.514307747382148
Delhi,2012,8,4,20.93914389848121
Delhi,2012,8,5,16.610586238899977
Delhi,2012,8,6,19.78510047751838
Delhi,2012,8,7,16.25075134985914
Delhi,2012,8,8,21.13519911329243
Delhi,2012,8,9,21.035234617420727
Delhi,2012,8,10,16.528826480717065
Delhi,2012,8,11,18.14648858970895
Delhi,2012,8,12,18.595012909725245
Delhi,2012,8,13,20.38234120995331
Delhi,2012,8,14,15.312745281308061
Delhi,2012,8,15,18.413502625508194
Delhi,2012,8,16,14.752323416357072
Delhi,2012,8,17,16.841582125210653
Delhi,2012,8,18,16.288186480309506
Delhi,2012,8,19,13.189080547613827
Delhi,2012,8,20,16.01090310463775
Delhi,2012,8,21,14.629655125472693
Delhi,2012,8,22,17.256433749944566
Delhi,2012,8,23,18.864256042440267
Delhi,2012,8,24,14.225976821196237
Delhi,2012,8,25,16.304346717917774
Delhi,2012,8,26,12.747179260222268
Delhi,2012,8,27,14.39509464193128
Delhi,2012,8,28,17.250705877794548
Delhi,2012,8,29,14.294343420821729
Delhi,2012,8,30,17.672835273695114
Delhi,2012,8,31,14.55916845076056
Delhi,2012,9,1,14.001839450064123
Delhi,2012,9,2,17.199334391592288
Delhi,2012,9,3,13.089370351086565
Delhi,2012,9,4,12.698155686387796
Delhi,2012,9,5,13.211597086114194
Delhi,2012,9,6,17.41473880473329
Delhi,2012,9,7,11.789967603145046
Delhi,2012,9,8,15.597634443646195
Delhi,2012,9,9,12.038046349107457
Delhi,2012,9,10,16.967121549402133
Delhi,2012,9,11,16.71206146405921
Delhi,2012,9,12,16.818302564885578
Delhi,2012,9,13,16.377751733148536
Delhi,2012,9,14,17.177475682164935
Delhi,2012,9,15,11.257118948490259
Delhi,2012,9,16,16.167719161173487
Delhi,2012,9,17,17.416355760170024
Delhi,2012,9,18,13.353856033177438
Delhi,2012,9,19,15.358638122030829
Delhi,2012,9,20,12.492735389883816
Delhi,2012,9,21,16.458613973973502
Delhi,2012,9,22,13.583607078109257
Delhi,2012,9,23,17.904006544380522
Delhi,2012,9,24,15.36995819642788
Delhi,2012,9,25,14.570812792516511
Delhi,2012,9,26,14.428238337658183
Delhi,2012,9,27,14.783157287097525
Delhi,2012,9,28,12.729369712375277
Delhi,2012,9,29,14.970497161344836
Delhi,2012,9,30,15.989232482466015
Delhi,2012,10,1,11.459547476456672
Delhi,2012,10,2,11.892204534527433
Delhi,2012,10,3,11.967309426166887
Delhi,2012,10,4,15.444792946195163
Delhi,2012,10,5,14.60192498678873
Delhi,2012,10,6,13.537343699202047
Delhi,2012,10,7,15.64475761827917
Delhi,2012,10,8,14.151515374443235
Delhi,2012,10,9,16.08079605675162
Delhi,2012,10,10,15.182132437577158
Delhi,2012,10,11,12.586886521422118
Delhi,2012,10,12,14.044300723301479
Delhi,2012,10,13,13.78139858038586
Delhi,2012,10,14,17.040431224518745
Delhi,2012,10,15,18.0199433959413
Delhi,2012,10,16,16.55300462576194
Delhi,2012,10,17,12.33297457519497
Delhi,2012,10,18,14.273898264524927
Delhi,2012,10,19,12.005776783346477
Delhi,2012,10,20,16.604035479685514
Delhi,2012,10,21,16.303419179564532
Delhi,2012,10,22,15.847254668169839
Delhi,2012,10,23,17.330135601765697
Delhi,2012,10,24,18.7839423795503
Delhi,2012,10,25,16.641325640393404
Delhi,2012,10,26,18.665917188307613
Delhi,2012,10,27,11.871349724834632
Delhi,2012,10,28,14.799807758815534
Delhi,2012,10,29,17.7711304250764
Delhi,2012,10,30,14.441052762786661
Delhi,2012,10,31,20.87191616687633
Delhi,2012,11,1,16.10122068079717
Delhi,2012,11,2,18.11897588775673
Delhi,2012,11,3,17.782590344012664
Delhi,2012,11,4,15.985089350099106
Delhi,2012,11,5,17.756836281536508
Delhi,2012,11,6,16.216577598288964
Delhi,2012,11,7,18.737995691221894
Delhi,2012,11,8,19.068475462913188
Delhi,2012,11,9,16.368510716518575
Delhi,2012,11,10,16.314518435353502
Delhi,2012,11,11,15.917072295084605
Delhi,2012,11,12,15.644005340463117
Delhi,2012,11,13,17.833955912060112
Delhi,2012,11,14,13.969672736680046
Delhi,2012,11,15,19.748238975391413
Delhi,2012,11,16,16.061836188635553
Delhi,2012,11,17,20.560418855150463
Delhi,2012,11,18,17.987734991104617
Delhi,2012,11,19,18.112939351969295
Delhi,2012,11,20,16.595396714937102
Delhi,2012,11,21,18.991802222848193
Delhi,2012,11,22,22.15631964797661
Delhi,2012,11,23,17.534076913512873
Delhi,2012,11,24,20.49094908457554
Delhi,2012,11,25,16.48100318240577
Delhi,2012,11,26,19.006502901878214
Delhi,2012,11,27,22.095420741591106
Delhi,2012,11,28,21.676362565954946
Delhi,2012,11,29,18.95406369650156
Delhi,2012,11,30,20.86415256470773
Delhi,2012,12,1,21.54979926183102
Delhi,2012,12,2,19.99526369203702
Delhi,2012,12,3,19.851261616914886
Delhi,2012,12,4,17.53114734499504
Delhi,2012,12,5,24.428283122319797
Delhi,2012,12,6,22.915950790034376
Delhi,2012,12,7,22.984619355048885
Delhi,2012,12,8,19.57122180152158
Delhi,2012,12,9,20.92420832844426
Delhi,2012,12,10,19.442184719120984
Delhi,2012,12,11,20.971935890012286
Delhi,2012,12,12,24.02181488243873
Delhi,2012,12,13,19.925900140792827
Delhi,2012,12,14,20.852947187103876
Delhi,2012,12,15,23.557639402570455
Delhi,2012,12,16,21.38621491029935
Delhi,2012,12,17,20.204745868257994
Delhi,2012,12,18,23.410087517692634
Delhi,2012,12,19,20.914256349228285
Delhi,2012,12,20,24.025925483022743
Delhi,2012,12,21,19.434859681184424
Delhi,2012,12,22,22.48228278117084
Delhi,2012,12,23,23.030674876706886
Delhi,2012,12,24,18.424349233477574
Delhi,2012,12,25,25.131533039340635
Delhi,2012,12,26,23.605674557874533
Delhi,2012,12,27,20.73817236391072
Delhi,2012,12,28,25.07578613117894
Delhi,2012,12,29,24.03897536619501
Delhi,2012,12,30,26.286647564641378
Delhi,2012,12,31,26.08080792924088
Delhi,2013,1,1,26.889832989895883
Delhi,2013,1,2,24.96471128037014
Delhi,2013,1,3,26.51797722688321
Delhi,2013,1,4,19.89676921972772
Delhi,2013,1,5,26.994935214835316
Delhi,2013,1,6,27.72345045100442
Delhi,2013,1,7,24.68198132034538
Delhi,2013,1,8,26.676697483087686
Delhi,2013,1,9,29.474210158007377
Delhi,2013,1,10,29.90687401334985
Delhi,2013,1,11,28.941537938401353
Delhi,2013,1,12,25.85129502215107
Delhi,2013,1,13,24.550249343387726
Delhi,2013,1,14,27.860517630223075
Delhi,2013,1,15,27.791838059048107
Delhi,2013,1,16,24.37183731815686
Delhi,2013,1,17,31.171329862372716
Delhi,2013,1,18,28.965964825470802
Delhi,2013,1,19,25.021750982818645
Delhi,2013,1,20,27.253618797411377
Delhi,2013,1,21,30.10931201352911
Delhi,2013,1,22,26.30666470861277
Delhi,2013,1,23,27.917032095763343
Delhi,2013,1,24,31.300377876182313
Delhi,2013,1,25,31.198366566220177
Delhi,2013,1,26,32.70381729057379
Delhi,2013,1,27,29.69630001412314
Delhi,2013,1,28,30.39643025667746
Delhi,2013,1,29,28.03631337686826
Delhi,2013,1,30,32.65203134245693
Delhi,2013,1,31,30.264480441724473
Delhi,2013,2,1,27.720680575104243
Delhi,2013,2,2,29.713916421145484
Delhi,2013,2,3,31.50319781627424
Delhi,2013,2,4,30.692612295136694
Delhi,2013,2,5,29.73412040037915
Delhi,2013,2,6,34.754412031136866
Delhi,2013,2,7,30.929492340661792
Delhi,2013,2,8,33.537136582415805
Delhi,2013,2,9,30.84376729664821
Delhi,2013,2,10,33.7965490646397
Delhi,2013,2,11,31.773643159066186
Delhi,2013,2,12,30.476321544328247
Delhi,2013,2,13,31.815869680864164
Delhi,2013,2,14,29.52378917096636
Delhi,2013,2,15,31.187042090085885
Delhi,2013,2,16,32.86186162372457
Delhi,2013,2,17,35.137938410724445
Delhi,2013,2,18,33.16769719214489
Delhi,2013,2,19,32.19419385972154
Delhi,2013,2,20,31.920985105490896
Delhi,2013,2,21,34.00685709684253
Delhi,2013,2,22,31.289230190769693
Delhi,2013,2,23,31.969080765012542
Delhi,2013,2,24,35.35536484085439
Delhi,2013,2,25,28.161584253399358
Delhi,2013,2,26,33.661133520433495
Delhi,2013,2,27,33.73487432599171
Delhi,2013,2,28,33.31574309667074
Delhi,2013,3,1,35.361588616992194
Delhi,2013,3,2,30.871117574027494
Delhi,2013,3,3,35.53224080333412
Delhi,2013,3,4,34.6928984171284
Delhi,2013,3,5,36.138572664768674
Delhi,2013,3,6,33.254498369309516
Delhi,2013,3,7,34.13904396959859
Delhi,2013,3,8,31.778575511446377
Delhi,2013,3,9,33.24792063420877
Delhi,2013,3,10,33.67976559374493
Delhi,2013,3,11,37.05770641241108
Delhi,2013,3,12,36.67699518734588
Delhi,2013,3,13,36.873951980367
Delhi,2013,3,14,35.22952403474786
Delhi,2013,3,15,31.85585853130031
Delhi,2013,3,16,37.71455039830039
Delhi,2013,3,17,34.31519838378814
Delhi,2013,3,18,35.62489902664268
Delhi,2013,3,19,34.375635111941605
Delhi,2013,3,20,35.312942914002605
Delhi,2013,3,21,36.9304572803092
Delhi,2013,3,22,38.49291360767151
Delhi,2013,3,23,33.64447253255477
Delhi,2013,3,24,30.935142661953698
Delhi,2013,3,25,33.46267805409785
Delhi,2013,3,26,39.159187586194236
Delhi,2013,3,27,38.204438825500006
Delhi,2013,3,28,36.10036077174007
Delhi,2013,3,29,35.059020973325396
Delhi,2013,3,30,37.11849492631897
Delhi,2013,3,31,33.961641322512946
Delhi,2013,4,1,34.09678438335232
Delhi,2013,4,2,34.27309768051423
Delhi,2013,4,3,33.55511928313752
Delhi,2013,4,4,33.46768158589638
Delhi,2013,4,5,34.20773016714711
Delhi,2013,4,6,34.61049198818541
Delhi,2013,4,7,35.746833903879114
Delhi,2013,4,8,35.699094816142065
Delhi,2013,4,9,38.238549679639576
Delhi,2013,4,10,35.21146688547986
Delhi,2013,4,11,32.231338521345236
Delhi,2013,4,12,34.86844657524486
Delhi,2013,4,13,33.33111654829107
Delhi,2013,4,14,35.629599230059604
Delhi,2013,4,15,33.33589443923024
Delhi,2013,4,16,33.64308605779695
Delhi,2013,4,17,34.51453731162295
Delhi,2013,4,18,33.44644962325837
Delhi,2013,4,19,33.73808227091563
Delhi,2013,4,20,35.97705734646667
Delhi,2013,4,21,37.721340839602064
Delhi,2013,4,22,34.77631376857061
Delhi,2013,4,23,34.3308656566054
Delhi,2013,4,24,37.02691673004035
Delhi,2013,4,25,33.562040299398504
Delhi,2013,4,26,34.74225202850527
Delhi,2013,4,27,35.29020558266097
Delhi,2013,4,28,32.02444253659062
Delhi,2013,4,29,36.62888043447704
Delhi,2013,4,30,32.99770083860748
Delhi,2013,5,1,35.18972817237321
Delhi,2013,5,2,31.52758324121705
Delhi,2013,5,3,31.28504585908722
Delhi,2013,5,4,34.36707724025279
Delhi,2013,5,5,32.591593321974635
Delhi,2013,5,6,30.067561995086006
Delhi,2013,5,7,31.642431788796337
Delhi,2013,5,8,33.22801015509839
Delhi,2013,5,9,31.237690295587548
Delhi,2013,5,10,31.02090985954101
Delhi,2013,5,11,34.3264657517862
Delhi,2013,5,12,30.170047079313942
Delhi,2013,5,13,32.60051541411357
Delhi,2013,5,14,32.17821229758879
Delhi,2013,5,15,33.636097918896084
Delhi,2013,5,16,32.66503123761522
Delhi,2013,5,17,34.61470421391068
Delhi,2013,5,18,35.49145797649158
Delhi,2013,5,19,33.47088782208952
Delhi,2013,5,20,30.91046044306896
Delhi,2013,5,21,34.41425992116894
Delhi,2013,5,22,30.96541295530985
Delhi,2013,5,23,31.64988978651977
Delhi,2013,5,24,32.60472945666496
Delhi,2013,5,25,29.558266053057537
Delhi,2013,5,26,32.278304928874135
Delhi,2013,5,27,31.286596610923297
Delhi,2013,5,28,34.23550447266076
Delhi,2013,5,29,31.896741721274005
Delhi,2013,5,30,29.085554119089526
Delhi,2013,5,31,29.79393282985293
Delhi,2013,6,1,30.2587249025338
Delhi,2013,6,2,27.94736729792639
Delhi,2013,6,3,29.909621468047206
Delhi,2013,6,4,32.34824312603091
Delhi,2013,6,5,28.796161530639885
Delhi,2013,6,6,27.09105672379014
Delhi,2013,6,7,28.825754155217663
Delhi,2013,6,8,27.41493956365647
Delhi,2013,6,9,26.75672899018604
Delhi,2013,6,10,29.191056507606255
Delhi,2013,6,11,27.20723163509449
Delhi,2013,6,12,26.438873400080634
Delhi,2013,6,13,30.333691848809874
Delhi,2013,6,14,26.17514317159864
Delhi,2013,6,15,29.732667164582164
Delhi,2013,6,16,26.596976978265737
Delhi,2013,6,17,29.78532901215397
Delhi,2013,6,18,25.907545686315615
Delhi,2013,6,19,26.599956406737515
Delhi,2013,6,20,27.761698356949378
Delhi,2013,6,21,24.670647004543792
Delhi,2013,6,22,24.13453500285794
Delhi,2013,6,23,28.342083074367558
Delhi,2013,6,24,26.500889282022946
Delhi,2013,6,25,23.77000733162533
Delhi,2013,6,26,28.298126978512187
Delhi,2013,6,27,25.19120381864995
Delhi,2013,6,28,25.66052754750228
Delhi,2013,6,29,24.20553562364957
Delhi,2013,6,30,23.150519188048168
Delhi,2013,7,1,22.689267220796555
Delhi,2013,7,2,26.318804054178287
Delhi,2013,7,3,24.423646263359107
Delhi,2013,7,4,25.24003938341023
Delhi,2013,7,5,22.66570005398893
Delhi,2013,7,6,26.84536046455078
Delhi,2013,7,7,23.795821235403338
Delhi,2013,7,8,21.49002382033208
Delhi,2013,7,9,25.077447074757323
Delhi,2013,7,10,20.49379222262919
Delhi,2013,7,11,26.19020290621966
Delhi,2013,7,12,21.31379412332938
Delhi,2013,7,13,18.59303471305388
Delhi,2013,7,14,25.076113538307634
Delhi,2013,7,15,23.692030870730562
Delhi,2013,7,16,21.10018026169275
Delhi,2013,7,17,18.844757937195524
Delhi,2013,7,18,23.958141313627454
Delhi,2013,7,19,22.089505030247516
Delhi,2013,7,20,19.407986103912656
Delhi,2013,7,21,21.52919138495565
Delhi,2013,7,22,23.122548021342183
Delhi,2013,7,23,21.199865923436743
Delhi,2013,7,24,20.886996931029408
Delhi,2013,7,25,24.913869865765356
Delhi,2013,7,26,21.325069979940213
Delhi,2013,7,27,18.869699889341334
Delhi,2013,7,28,21.020847254292473
Delhi,2013,7,29,18.476141309282635
Delhi,2013,7,30,19.93045857360523
Delhi,2013,7,31,21.027613534974613
Delhi,2013,8,1,19.18479483365643
Delhi,2013,8,2,20.624130326178626
Delhi,2013,8,3,19.14852816787598
Delhi,2013,8,4,19.76149176675851
Delhi,2013,8,5,23.287181283430307
Delhi,2013,8,6,20.13061009924023
Delhi,2013,8,7,17.99607695440526
Delhi,2013,8,8,17.377655729912792
Delhi,2013,8,9,19.22380968501546
Delhi,2013,8,10,18.532437604605356
Delhi,2013,8,11,18.760860212547783
Delhi,2013,8,12,21.13434961208745
Delhi,2013,8,13,20.159644781818777
Delhi,2013,8,14,18.25379640350306
Delhi,2013,8,15,18.899344535880438
Delhi,2013,8,16,16.47476819430676
Delhi,2013,8,17,19.19183805467174
Delhi,2013,8,18,21.43183089792209
Delhi,2013,8,19,20.381347810248464
Delhi,2013,8,20,18.42703723267425
Delhi,2013,8,21,13.127335074214201
Delhi,2013,8,22,17.957692023947267
Delhi,2013,8,23,19.00201608361042
Delhi,2013,8,24,16.15081872464311
Delhi,2013,8,25,21.044616216134123
Delhi,2013,8,26,17.486314628952943
Delhi,2013,8,27,17.72192529793714
Delhi,2013,8,28,14.208644354724022
Delhi,2013,8,29,16.77196802495844
Delhi,2013,8,30,16.340785499982626
Delhi,2013,8,31,17.04669112179942
Delhi,2013,9,1,17.967818424185264
Delhi,2013,9,2,15.561797510027493
Delhi,2013,9,3,18.738165307404625
Delhi,2013,9,4,16.53116146519991
Delhi,2013,9,5,17.327517335236735
Delhi,2013,9,6,12.402309672642398
Delhi,2013,9,7,16.39353574123581
Delhi,2013,9,8,14.115835115571898
Delhi,2013,9,9,18.601277560426897
Delhi,2013,9,10,17.068061320837256
Delhi,2013,9,11,16.148658910247203
Delhi,2013,9,12,12.218134426065784
Delhi,2013,9,13,15.051766346328954
Delhi,2013,9,14,11.232180217052136
Delhi,2013,9,15,15.445650856145535
Delhi,2013,9,16,8.676682742069888
Delhi,2013,9,17,14.270976556551421
Delhi,2013,9,18,16.27790851747467
Delhi,2013,9,19,15.862811098377405
Delhi,2013,9,20,19.27751841742798
Delhi,2013,9,21,18.2549542948707
Delhi,2013,9,22,16.606230232442126
Delhi,2013,9,23,13.975427106291448
Delhi,2013,9,24,15.983695413537268
Delhi,2013,9,25,16.510227950071364
Delhi,2013,9,26,19.21571556971236
Delhi,2013,9,27,13.017015258566378
Delhi,2013,9,28,15.584475669769102
Delhi,2013,9,29,16.51227156682629
Delhi,2013,9,30,14.166986048170456
Delhi,2013,10,1,13.503678281894015
Delhi,2013,10,2,14.568233646392345
Delhi,2013,10,3,17.35144206625297
Delhi,2013,10,4,15.764691485379018
Delhi,2013,10,5,15.702671823652413
Delhi,2013,10,6,15.352224442362706
Delhi,2013,10,7,18.649175017779058
Delhi,2013,10,8,11.971785458481317
Delhi,2013,10,9,16.674289625928708
Delhi,2013,10,10,15.60122999978018
Delhi,2013,10,11,15.776135784404378
Delhi,2013,10,12,16.894647123962393
Delhi,2013,10,13,14.343880828740614
Delhi,2013,10,14,12.034163851213874
Delhi,2013,10,15,12.322343991594476
Delhi,2013,10,16,13.492740825756098
Delhi,2013,10,17,17.048547563249333
Delhi,2013,10,18,18.904733565661903
Delhi,2013,10,19,14.176905925448503
Delhi,2013,10,20,14.758301304399158
Delhi,2013,10,21,15.147521154245403
Delhi,2013,10,22,16.808835126512978
Delhi,2013,10,23,11.006858991394799
Delhi,2013,10,24,15.334608648473317
Delhi,2013,10,25,13.471227874396932
Delhi,2013,10,26,15.961898710578575
Delhi,2013,10,27,19.180341179448128
Delhi,2013,10,28,18.108497315643074
Delhi,2013,10,29,18.134971648808012
Delhi,2013,10,30,12.520081292224367
Delhi,2013,10,31,15.170999570812103
Delhi,2013,11,1,15.44856846395603
Delhi,2013,11,2,15.379264605125393
Delhi,2013,11,3,15.577957118285513
Delhi,2013,11,4,17.69236387153164
Delhi,2013,11,5,15.70054308803819
Delhi,2013,11,6,16.632662774215884
Delhi,2013,11,7,13.775515088508538
Delhi,2013,11,8,14.533559381658092
Delhi,2013,11,9,13.597266655313545
Delhi,2013,11,10,16.928680868350803
Delhi,2013,11,11,13.985194534228269
Delhi,2013,11,12,16.241986215240026
Delhi,2013,11,13,19.524356598165657
Delhi,2013,11,14,16.03115866863337
Delhi,2013,11,15,14.8142468678927
Delhi,2013,11,16,18.17353408376574
Delhi,2013,11,17,16.88379835069715
Delhi,2013,11,18,15.691604710128601
Delhi,2013,11,19,15.850823482702404
Delhi,2013,11,20,19.123472554808263
Delhi,2013,11,21,16.995566114134345
Delhi,2013,11,22,20.17428293782413
Delhi,2013,11,23,19.42369615999622
Delhi,2013,11,24,20.81853729961235
Delhi,2013,11,25,16.490369026238774
Delhi,2013,11,26,18.507540073396136
Delhi,2013,11,27,19.466813851276104
Delhi,2013,11,28,17.251098562400543
Delhi,2013,11,29,22.712988522664673
Delhi,2013,11,30,21.96739871582992
Delhi,2013,12,1,19.725289701298152
Delhi,2013,12,2,21.276153202645595
Delhi,2013,12,3,16.051185032594965
Delhi,2013,12,4,18.15631586334627
Delhi,2013,12,5,21.295530643689673
Delhi,2013,12,6,17.876142857709226
Delhi,2013,12,7,22.998147078391483
Delhi,2013,12,8,17.335683559558095
Delhi,2013,12,9,23.389241291791414
Delhi,2013,12,10,21.131011275699223
Delhi,2013,12,11,21.024978593936492
Delhi,2013,12,12,21.91042721913012
Delhi,2013,12,13,26.86109164002188
Delhi,2013,12,14,20.383104125802326
Delhi,2013,12,15,25.271877774134623
Delhi,2013,12,16,19.533148291707462
Delhi,2013,12,17,22.13785483778422
Delhi,2013,12,18,20.594794804001854
Delhi,2013,12,19,23.106144013707137
Delhi,2013,12,20,23.23717112130389
Delhi,2013,12,21,24.66557830285556
Delhi,2013,12,22,24.21522226789118
Delhi,2013,12,23,23.201470931254942
Delhi,2013,12,24,24.891193808001756
Delhi,2013,12,25,27.0481299834002
Delhi,2013,12,26,28.13320005784191
Delhi,2013,12,27,23.69190176849945
Delhi,2013,12,28,24.865066063185076
Delhi,2013,12,29,23.300039926643482
Delhi,2013,12,30,26.916175227075495
Delhi,2013,12,31,23.061705815468088
Delhi,2014,1,1,25.98777233559329
Delhi,2014,1,2,24.34939820596165
Delhi,2014,1,3,28.43790044052526
Delhi,2014,1,4,22.997552493662067
Delhi,2014,1,5,26.340870612526647
Delhi,2014,1,6,28.123161664160506
Delhi,2014,1,7,28.158474511371146
Delhi,2014,1,8,24.76183228056056
Delhi,2014,1,9,26.154064874781955
Delhi,2014,1,10,24.51640520819373
Delhi,2014,1,11,27.945436881969105
Delhi,2014,1,12,29.482347783990996
Delhi,2014,1,13,26.217143170018566
Delhi,2014,1,14,30.59306458753391
Delhi,2014,1,15,27.384152872438396
Delhi,2014,1,16,28.933399508028856
Delhi,2014,1,17,25.27446734244271
Delhi,2014,1,18,29.691085721713712
Delhi,2014,1,19,29.623150464697638
Delhi,2014,1,20,29.482749963854193
Delhi,2014,1,21,32.159670618635175
Delhi,2014,1,22,26.368807269450294
Delhi,2014,1,23,28.794940306486986
Delhi,2014,1,24,26.96018995153236
Delhi,2014,1,25,27.313272987317482
Delhi,2014,1,26,32.048887321423514
Delhi,2014,1,27,28.244389536977128
Delhi,2014,1,28,32.36348353396132
Delhi,2014,1,29,29.48378509687566
Delhi,2014,1,30,29.722642384954742
Delhi,2014,1,31,31.016622781421606
Delhi,2014,2,1,33.39025351086449
Delhi,2014,2,2,30.123985917836414
Delhi,2014,2,3,31.434291039244012
Delhi,2014,2,4,32.682939859467986
Delhi,2014,2,5,32.65398714203427
Delhi,2014,2,6,28.362960052605715
Delhi,2014,2,7,33.47061793182736
Delhi,2014,2,8,30.56023332204012
Delhi,2014,2,9,32.47954251310904
Delhi,2014,2,10,31.031563805772848
Delhi,2014,2,11,27.7936215203009
Delhi,2014,2,12,32.14321750164777
Delhi,2014,2,13,33.70466837214061
Delhi,2014,2,14,28.553288725500312
Delhi,2014,2,15,32.56935766647089
Delhi,2014,2,16,33.67640857545979
Delhi,2014,2,17,33.602533418775884
Delhi,2014,2,18,34.22974470935806
Delhi,2014,2,19,31.249073185056638
Delhi,2014,2,20,32.93753821550064
Delhi,2014,2,21,34.44625979012591
Delhi,2014,2,22,31.233643704309706
Delhi,2014,2,23,26.1568627058047
Delhi,2014,2,24,36.269536789068795
Delhi,2014,2,25,34.407134281847945
Delhi,2014,2,26,30.281555304971793
Delhi,2014,2,27,30.991558914687406
Delhi,2014,2,28,34.96167477140162
Delhi,2014,3,1,33.6330702856789
Delhi,2014,3,2,37.096228164734605
Delhi,2014,3,3,35.11627940401054
Delhi,2014,3,4,34.78475903601711
Delhi,2014,3,5,29.15547891377496
Delhi,2014,3,6,36.078665258758626
Delhi,2014,3,7,30.45881964479683
Delhi,2014,3,8,31.01859434916966
Delhi,2014,3,9,32.263487535186826
Delhi,2014,3,10,30.78031056038771
Delhi,2014,3,11,31.89603297255059
Delhi,2014,3,12,34.41501543195144
Delhi,2014,3,13,28.858483760995643
Delhi,2014,3,14,33.483682566527506
Delhi,2014,3,15,31.954435949623665
Delhi,2014,3,16,36.41512846877803
Delhi,2014,3,17,35.510876063105734
Delhi,2014,3,18,36.94304336764855
Delhi,2014,3,19,33.46170285196455
Delhi,2014,3,20,34.970832091562734
Delhi,2014,3,21,32.341539273075405
Delhi,2014,3,22,37.296681703130275
Delhi,2014,3,23,35.12771077575385
Delhi,2014,3,24,33.029362039296174
Delhi,2014,3,25,32.350757740493734
Delhi,2014,3,26,35.869222767639016
Delhi,2014,3,27,37.608621123884916
Delhi,2014,3,28,34.45387536950424
Delhi,2014,3,29,34.819186856360375
Delhi,2014,3,30,35.82073150962724
Delhi,2014,3,31,33.91506291014382
Delhi,2014,4,1,33.21487768714794
Delhi,2014,4,2,35.54912623467672
Delhi,2014,4,3,34.75496631285729
Delhi,2014,4,4,30.70069841820448
Delhi,2014,4,5,32.99850397761321
Delhi,2014,4,6,36.658075368843434
Delhi,2014,4,7,31.757658328662025
Delhi,2014,4,8,33.35499900380919
Delhi,2014,4,9,33.22853684262252
Delhi,2014,4,10,34.20333192858748
Delhi,2014,4,11,33.74200566240122
Delhi,2014,4,12,36.06772211924295
Delhi,2014,4,13,36.468485956042926
Delhi,2014,4,14,35.17083912459852
Delhi,2014,4,15,35.61911425088619
Delhi,2014,4,16,35.02881759365855
Delhi,2014,4,17,33.136165642998186
Delhi,2014,4,18,36.035763445575164
Delhi,2014,4,19,35.49556637133692
Delhi,2014,4,20,33.67386021265884
Delhi,2014,4,21,33.409241100452164
Delhi,2014,4,22,34.891944075294454
Delhi,2014,4,23,38.01881425695002
Delhi,2014,4,24,38.96569492293565
Delhi,2014,4,25,32.390543142583454
Delhi,2014,4,26,36.945628678590076
Delhi,2014,4,27,38.420602351217966
Delhi,2014,4,28,33.75786984618674
Delhi,2014,4,29,36.12609175754686
Delhi,2014,4,30,34.58500196375522
Delhi,2014,5,1,36.83179049639604
Delhi,2014,5,2,31.533454056946848
Delhi,2014,5,3,34.58429051456196
Delhi,2014,5,4,33.954687786085906
Delhi,2014,5,5,31.15216478307965
Delhi,2014,5,6,33.618145996377926
Delhi,2014,5,7,33.516414106739475
Delhi,2014,5,8,32.06050474219524
Delhi,2014,5,9,31.373065786989798
Delhi,2014,5,10,34.19676250269879
Delhi,2014,5,11,37.09485181320528
Delhi,2014,5,12,36.37049514048573
Delhi,2014,5,13,35.948982323142005
Delhi,2014,5,14,33.18874042892791
Delhi,2014,5,15,36.16716437260093
Delhi,2014,5,16,31.017531566018768
Delhi,2014,5,17,27.849736861854645
Delhi,2014,5,18,32.67139843329635
Delhi,2014,5,19,31.16107875042917
Delhi,2014,5,20,29.729682117860442
Delhi,2014,5,21,31.15782379615863
Delhi,2014,5,22,29.477380271954537
Delhi,2014,5,23,30.92449261248637
Delhi,2014,5,24,33.363944307855995
Delhi,2014,5,25,33.92726687908292
Delhi,2014,5,26,30.355431236394004
Delhi,2014,5,27,30.45327018942991
Delhi,2014,5,28,30.918065545628487
Delhi,2014,5,29,36.5968439607808
Delhi,2014,5,30,30.200652458694204
Delhi,2014,5,31,29.30446684739043
Delhi,2014,6,1,30.881028193159576
Delhi,2014,6,2,28.70146370338328
Delhi,2014,6,3,32.94699304837117
Delhi,2014,6,4,31.490152763831144
Delhi,2014,6,5,28.282621388572966
Delhi,2014,6,6,33.88461487786272
Delhi,2014,6,7,30.079646634700193
Delhi,2014,6,8,27.19191822931973
Delhi,2014,6,9,28.488493730974156
Delhi,2014,6,10,30.05916621232375
Delhi,2014,6,11,27.825979395189048
Delhi,2014,6,12,27.984000420613246
Delhi,2014,6,13,29.903819297831916
Delhi,2014,6,14,29.13109842400203
Delhi,2014,6,15,27.974830653076825
Delhi,2014,6,16,26.670047693421083
Delhi,2014,6,17,25.149243544360054
Delhi,2014,6,18,29.592112415590297
Delhi,2014,6,19,30.261497865613403
Delhi,2014,6,20,26.180169556549185
Delhi,2014,6,21,30.08815609039817
Delhi,2014,6,22,24.529463922764112
Delhi,2014,6,23,25.410741865124734
Delhi,2014,6,24,30.341043032510175
Delhi,2014,6,25,25.254784292168978
